request_duration_seconds_bucket&edge-router:80&&frontend&0.05&get&/js/bootstrap.min.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.05&get&/js/client.js&front-end&304,2,2,2,2,2,2,2,2,2,2,2,2,2
request_duration_seconds_bucket&edge-router:80&&frontend&0.05&get&/js/front.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.05&get&/js/jquery-1.11.0.min.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.05&get&/js/jquery.cookie.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.05&get&/js/jquery.query-object.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.05&get&/js/js.cookie.js&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.05&get&/js/modernizr.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.05&get&/js/owl.carousel.min.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.05&get&/js/respond.min.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.05&get&/js/waypoints.min.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.05&get&/navbar.html&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.05&get&/topbar.html&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/cart&front-end&200,0,0,0,0,0,0,0,0,0,0,0,0,0
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/catalogue&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/catalogue/images/colourful_socks.jpg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/catalogue/images/cross_1.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/catalogue/images/cross_2.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/catalogue/images/holy_1.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/catalogue/images/holy_2.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/catalogue/images/puma_1.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/catalogue/images/puma_2.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/catalogue/images/wat.jpg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/catalogue/images/wat2.jpg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/css/animate.min.css&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/css/bootstrap.min.css&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/css/custom.css&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/css/font-awesome.css&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/css/fonts/fontawesome-webfont.woff&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/css/owl.carousel.css&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/css/owl.theme.css&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/css/style.blue.css&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/favicon.png&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/footer.html&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/img/colourful_socks_banner.jpg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/img/holy_socks_banner.jpg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/img/logo-small.png&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/img/logo.png&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/img/rugby_socks_banner.jpg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/index.html&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/js/bootstrap-hover-dropdown.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/js/bootstrap.min.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/js/client.js&front-end&304,2,2,2,2,2,2,2,2,2,2,2,2,2
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/js/front.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/js/jquery-1.11.0.min.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/js/jquery.cookie.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/js/jquery.query-object.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/js/js.cookie.js&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/js/modernizr.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/js/owl.carousel.min.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/js/respond.min.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/js/waypoints.min.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/navbar.html&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.1&get&/topbar.html&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/cart&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/catalogue&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/catalogue/images/colourful_socks.jpg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/catalogue/images/cross_1.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/catalogue/images/cross_2.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/catalogue/images/holy_1.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/catalogue/images/holy_2.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/catalogue/images/puma_1.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/catalogue/images/puma_2.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/catalogue/images/wat.jpg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/catalogue/images/wat2.jpg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/css/animate.min.css&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/css/bootstrap.min.css&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/css/custom.css&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/css/font-awesome.css&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/css/fonts/fontawesome-webfont.woff&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/css/owl.carousel.css&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/css/owl.theme.css&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/css/style.blue.css&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/favicon.png&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/footer.html&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/img/colourful_socks_banner.jpg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/img/holy_socks_banner.jpg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/img/logo-small.png&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/img/logo.png&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/img/rugby_socks_banner.jpg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/index.html&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/js/bootstrap-hover-dropdown.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/js/bootstrap.min.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/js/client.js&front-end&304,2,2,2,2,2,2,2,2,2,2,2,2,2
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/js/front.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/js/jquery-1.11.0.min.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/js/jquery.cookie.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/js/jquery.query-object.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/js/js.cookie.js&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/js/modernizr.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/js/owl.carousel.min.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/js/respond.min.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/js/waypoints.min.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/navbar.html&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.25&get&/topbar.html&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/cart&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/catalogue&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/catalogue/images/colourful_socks.jpg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/catalogue/images/cross_1.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/catalogue/images/cross_2.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/catalogue/images/holy_1.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/catalogue/images/holy_2.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/catalogue/images/puma_1.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/catalogue/images/puma_2.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/catalogue/images/wat.jpg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/catalogue/images/wat2.jpg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/css/animate.min.css&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/css/bootstrap.min.css&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/css/custom.css&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/css/font-awesome.css&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/css/fonts/fontawesome-webfont.woff&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/css/owl.carousel.css&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/css/owl.theme.css&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/css/style.blue.css&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/favicon.png&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/footer.html&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/img/colourful_socks_banner.jpg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/img/holy_socks_banner.jpg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/img/logo-small.png&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/img/logo.png&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/img/rugby_socks_banner.jpg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/index.html&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/js/bootstrap-hover-dropdown.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/js/bootstrap.min.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/js/client.js&front-end&304,2,2,2,2,2,2,2,2,2,2,2,2,2
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/js/front.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/js/jquery-1.11.0.min.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/js/jquery.cookie.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/js/jquery.query-object.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/js/js.cookie.js&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/js/modernizr.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/js/owl.carousel.min.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/js/respond.min.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/js/waypoints.min.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/navbar.html&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&0.5&get&/topbar.html&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/cart&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/catalogue&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/catalogue/images/colourful_socks.jpg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/catalogue/images/cross_1.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/catalogue/images/cross_2.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/catalogue/images/holy_1.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/catalogue/images/holy_2.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/catalogue/images/puma_1.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/catalogue/images/puma_2.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/catalogue/images/wat.jpg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/catalogue/images/wat2.jpg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/css/animate.min.css&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/css/bootstrap.min.css&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/css/custom.css&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/css/font-awesome.css&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/css/fonts/fontawesome-webfont.woff&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/css/owl.carousel.css&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/css/owl.theme.css&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/css/style.blue.css&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/favicon.png&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/footer.html&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/img/colourful_socks_banner.jpg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/img/holy_socks_banner.jpg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/img/logo-small.png&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/img/logo.png&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/img/rugby_socks_banner.jpg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/index.html&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/js/bootstrap-hover-dropdown.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/js/bootstrap.min.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/js/client.js&front-end&304,2,2,2,2,2,2,2,2,2,2,2,2,2
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/js/front.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/js/jquery-1.11.0.min.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/js/jquery.cookie.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/js/jquery.query-object.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/js/js.cookie.js&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/js/modernizr.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/js/owl.carousel.min.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/js/respond.min.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/js/waypoints.min.js&front-end&304,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/navbar.html&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&1&get&/topbar.html&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&10&get&/cart&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&10&get&/catalogue&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&10&get&/catalogue/images/colourful_socks.jpg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&10&get&/catalogue/images/cross_1.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&10&get&/catalogue/images/cross_2.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&10&get&/catalogue/images/holy_1.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&10&get&/catalogue/images/holy_2.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&10&get&/catalogue/images/puma_1.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
request_duration_seconds_bucket&edge-router:80&&frontend&10&get&/catalogue/images/puma_2.jpeg&front-end&200,1,1,1,1,1,1,1,1,1,1,1,1,1
